;id;start_date ;deposit;balance;loan;loan_type;requested_amount;granted_amount;action;SM_account_number;SM_friends;SM_tags;SM_likes
7738;7738;2017-09-15;1;0;0;;NA;NA;0;1;70;1;1
7739;7739;2017-03-20;0;NA;1;karta kredytowa;1700;1700;0;3;540;0;0
7740;7740;2017-05-06;1;1650;0;;NA;NA;0;3;527;1;9
7741;7741;2017-08-17;1;1860;1;kredyt ratalny;500;500;0;1;53;68;6
7742;7742;2017-03-16;1;0;0;;NA;NA;0;3;603;0;0
7743;7743;2017-03-17;1;1530;0;;NA;NA;0;3;550;1;3
7744;7744;2017-01-15;1;0;0;;NA;NA;0;3;606;0;0
7745;7745;2017-12-24;0;NA;1;karta kredytowa;1200;1200;0;3;675;3;7
7746;7746;2017-12-18;1;230;0;;NA;NA;0;1;110;0;0
7747;7747;2017-10-13;1;0;0;;NA;NA;0;2;164;0;0
7748;7748;2017-04-10;0;NA;1;karta kredytowa;2200;2200;0;3;473;1;0
7749;7749;2017-05-13;1;0;0;;NA;NA;0;3;439;1;4
7750;7750;2017-06-05;1;8550;0;;NA;NA;0;3;532;10;1
7751;7751;2017-03-30;1;0;0;;500;NA;0;3;399;0;0
7752;7752;2017-01-24;1;1310;0;;NA;NA;0;4;462;1;6
7753;7753;2017-08-04;0;NA;1;karta kredytowa;2400;2400;0;2;169;24;0
7754;7754;2017-03-29;0;NA;1;karta kredytowa;1100;1100;0;3;471;15;4
7755;7755;2017-11-09;1;0;0;;NA;NA;0;2;248;0;0
7756;7756;2017-12-07;1;4950;1;kredyt ratalny;900;900;0;4;383;3;1
7757;7757;2017-08-18;1;0;0;;NA;NA;0;2;44;0;0
7758;7758;2017-01-16;1;760;0;;2600;NA;0;2;129;0;0
7759;7759;2017-03-18;1;6560;0;;NA;NA;1;1;38;7;3
7760;7760;2017-07-06;1;1110;0;;NA;NA;0;2;179;1;5
7761;7761;2017-07-13;1;0;0;;NA;NA;1;1;255;4;3
7762;7762;2017-02-18;1;3490;0;;NA;NA;0;3;480;3;4
7763;7763;2017-06-04;1;2940;0;;NA;NA;0;3;574;2;0
7764;7764;2017-11-11;1;0;0;;NA;NA;0;2;222;0;0
7765;7765;2017-09-06;1;5700;0;;NA;NA;0;2;24;5;2
7766;7766;2017-06-27;1;890;1;limit w koncie;4000;4000;0;3;490;6;1
7767;7767;2017-11-24;1;0;0;;NA;NA;0;1;18;0;0
7768;7768;2017-10-08;1;0;0;;NA;NA;0;3;529;1;2
7769;7769;2017-03-07;1;0;1;kredyt ratalny;600;600;0;1;257;0;0
7770;7770;2017-04-25;0;NA;1;karta kredytowa;1300;1300;1;2;316;0;0
7771;7771;2017-12-21;1;2930;1;limit w koncie;5600;5600;0;3;536;2;7
7772;7772;2017-03-28;1;3090;0;;NA;NA;0;4;583;2;1
7773;7773;2017-04-17;1;1030;0;;NA;NA;0;4;515;30;1
7774;7774;2017-12-05;0;NA;1;kredyt ratalny;800;800;0;2;32;3;4
7775;7775;2017-01-01;1;150;0;;NA;NA;0;3;503;0;0
7776;7776;2017-09-08;0;NA;1;karta kredytowa;2000;1800;0;3;482;1;2
7777;7777;2017-12-24;1;6950;0;;NA;NA;0;3;457;7;2
7778;7778;2017-11-22;0;NA;1;karta kredytowa;4700;4700;0;1;39;13;3
7779;7779;2017-08-18;1;0;1;limit w koncie;1500;1500;0;3;520;18;2
7780;7780;2017-03-02;1;2160;1;kredyt ratalny;500;500;0;1;107;3;1
7781;7781;2017-03-25;0;NA;1;karta kredytowa;1700;1700;0;1;143;1;1
7782;7782;2017-04-26;0;NA;1;kredyt ratalny;600;600;0;2;168;0;0
7783;7783;2017-10-24;1;1560;0;;NA;NA;0;3;503;1;8
7784;7784;2017-08-29;1;1260;1;limit w koncie;2600;2600;0;3;527;1;9
7785;7785;2017-12-12;1;5710;0;;NA;NA;0;1;10;6;3
7786;7786;2017-04-11;1;0;1;karta kredytowa;2000;1800;0;3;482;5;1
7787;7787;2017-08-17;1;0;0;;NA;NA;0;4;500;0;0
7788;7788;2017-05-12;1;0;0;;NA;NA;0;4;618;3;2
7789;7789;2017-12-09;1;0;0;;NA;NA;1;2;79;0;0
7790;7790;2017-11-22;1;0;0;;NA;NA;0;1;88;0;0
7791;7791;2017-08-02;1;2070;1;karta kredytowa;1800;1800;0;3;451;1;0
7792;7792;2017-02-27;1;1320;0;;NA;NA;0;1;100;1;5
7793;7793;2017-01-24;1;4290;0;;NA;NA;0;1;111;5;1
7794;7794;2017-09-06;0;NA;1;karta kredytowa;1000;1000;0;2;122;2;6
7795;7795;2017-01-06;1;4330;0;;NA;NA;0;2;46;3;34
7796;7796;2017-01-15;1;0;0;;NA;NA;0;1;153;1;1
7797;7797;2017-07-29;0;NA;1;kredyt ratalny;500;500;0;3;559;0;0
7798;7798;2017-01-29;1;3420;0;;NA;NA;1;2;143;2;34
7799;7799;2017-02-19;1;0;1;karta kredytowa;1300;1300;0;1;322;0;0
7800;7800;2017-06-18;1;5940;0;;NA;NA;0;1;147;3;4
7801;7801;2017-04-27;1;3050;1;kredyt ratalny;500;500;0;1;129;0;0
7802;7802;2017-09-03;0;NA;1;karta kredytowa;3200;3200;0;4;412;0;0
7803;7803;2017-04-07;1;0;0;;NA;NA;0;1;12;0;0
7804;7804;2017-12-24;1;0;0;;NA;NA;0;4;454;0;0
7805;7805;2017-11-19;1;1760;1;kredyt ratalny;400;400;0;3;406;2;4
7806;7806;2017-01-28;1;3420;0;;NA;NA;0;2;185;1;9
7807;7807;2017-12-01;0;NA;1;kredyt ratalny;400;400;0;1;134;2;0
7808;7808;2017-12-04;1;2140;0;;NA;NA;0;3;565;1;28
7809;7809;2017-10-22;1;3770;0;;NA;NA;0;1;78;5;0
7810;7810;2017-05-29;1;2890;0;;NA;NA;0;2;9;4;3
7811;7811;2017-08-20;1;2750;0;;NA;NA;0;2;15;3;12
7812;7812;2017-03-18;1;430;0;;400;NA;0;3;663;22;2
7813;7813;2017-09-23;1;770;0;;NA;NA;1;1;15;1;2
7814;7814;2017-01-07;1;2120;0;;NA;NA;0;1;37;3;1
7815;7815;2017-06-04;1;4100;0;;NA;NA;0;2;167;3;67
7816;7816;2017-12-26;1;1770;1;karta kredytowa;2300;2300;0;3;450;33;4
7817;7817;2017-11-02;1;3940;1;karta kredytowa;1400;1400;0;4;660;3;6
7818;7818;2017-11-23;1;3190;1;kredyt ratalny;400;400;0;3;638;4;2
7819;7819;2017-08-20;1;2770;0;;NA;NA;1;1;70;3;5
7820;7820;2017-11-06;1;2410;0;;NA;NA;0;3;642;0;0
7821;7821;2017-08-23;1;1440;0;;NA;NA;0;2;61;1;0
7822;7822;2017-01-19;1;0;1;limit w koncie;2200;2200;0;1;40;3;13
7823;7823;2017-10-14;1;3750;0;;NA;NA;0;3;512;4;1
7824;7824;2017-05-10;1;7200;0;;NA;NA;0;3;441;9;4
7825;7825;2017-04-08;1;0;0;;NA;NA;0;3;483;0;0
7826;7826;2017-09-20;1;1400;1;karta kredytowa;4900;4900;0;2;149;2;3
7827;7827;2017-07-25;1;1380;1;kredyt ratalny;500;500;1;1;106;1;1
7828;7828;2017-06-04;0;NA;1;kredyt ratalny;700;700;0;3;535;1;3
7829;7829;2017-03-03;1;5330;0;;NA;NA;0;3;529;6;3
7830;7830;2017-10-11;1;4960;0;;NA;NA;0;2;9;3;2
7831;7831;2017-04-14;0;NA;1;kredyt ratalny;500;500;0;3;577;2;3
7832;7832;2017-03-28;1;1940;0;;NA;NA;1;2;40;2;9
7833;7833;2017-04-05;1;150;0;;NA;NA;1;2;148;8;1
7834;7834;2017-11-30;1;7320;0;;NA;NA;0;2;32;5;1
7835;7835;2017-04-22;1;6170;0;;NA;NA;0;2;56;6;1
7836;7836;2017-03-18;1;1570;0;;NA;NA;0;2;170;5;7
7837;7837;2017-01-11;1;0;0;;NA;NA;0;1;35;1;4
7838;7838;2017-06-06;1;6550;0;;NA;NA;0;3;468;7;3
7839;7839;2017-03-27;1;0;0;;NA;NA;0;2;15;0;0
7840;7840;2017-07-14;1;2940;0;;NA;NA;0;2;37;2;8
7841;7841;2017-11-06;1;4070;0;;NA;NA;0;1;63;3;4
7842;7842;2017-04-01;0;NA;1;karta kredytowa;1100;1100;0;3;559;14;3
7843;7843;2017-03-29;1;1940;0;;NA;NA;0;3;552;2;12
7844;7844;2017-03-18;1;6000;0;;NA;NA;0;3;521;7;2
7845;7845;2017-03-14;1;2360;0;;NA;NA;1;2;190;3;7
7846;7846;2017-11-26;1;3440;0;;NA;NA;0;4;664;2;3
7847;7847;2017-09-27;1;4270;0;;NA;NA;0;3;485;3;3
7848;7848;2017-03-05;1;5130;0;;NA;NA;0;3;349;6;291
7849;7849;2017-03-09;1;3250;0;;NA;NA;0;2;83;1;10
7850;7850;2017-08-15;1;2330;1;kredyt ratalny;2800;2520;1;3;518;2;8
7851;7851;2017-08-15;1;0;0;;1200;NA;0;2;82;0;0
7852;7852;2017-12-17;1;3730;0;;NA;NA;0;2;192;3;1
7853;7853;2017-02-03;1;5610;1;karta kredytowa;1300;1300;0;2;106;6;27
7854;7854;2017-04-03;1;6740;0;;NA;NA;1;2;255;5;3
7855;7855;2017-03-02;0;NA;1;kredyt ratalny;800;800;1;2;227;1;3
7856;7856;2017-06-06;1;4860;1;kredyt ratalny;1600;1280;0;3;562;4;3
7857;7857;2017-11-18;1;8780;1;kredyt ratalny;500;500;0;1;57;9;14
7858;7858;2017-06-10;1;4520;1;kredyt ratalny;600;600;0;2;105;3;8
7859;7859;2017-12-13;1;2750;1;kredyt ratalny;600;600;1;1;19;2;1
7860;7860;2017-01-22;1;6650;0;;NA;NA;0;4;561;6;6
7861;7861;2017-02-05;1;1080;0;;NA;NA;1;1;340;13;3
7862;7862;2017-07-11;1;0;0;;NA;NA;0;3;598;0;0
7863;7863;2017-10-30;1;0;0;;NA;NA;0;1;171;8;0
7864;7864;2017-01-10;0;NA;1;karta kredytowa;2900;2900;0;3;526;1;3
7865;7865;2017-01-07;1;3520;0;;NA;NA;0;3;469;3;3
7866;7866;2017-12-08;1;820;0;;NA;NA;1;2;286;0;0
7867;7867;2017-01-11;0;NA;1;karta kredytowa;2500;2500;0;4;537;2;10
7868;7868;2017-09-23;1;2870;1;kredyt ratalny;400;400;0;3;442;4;4
7869;7869;2017-10-09;0;NA;1;kredyt ratalny;900;900;0;2;205;0;0
7870;7870;2017-10-02;1;0;0;;NA;NA;1;1;56;0;0
7871;7871;2017-02-28;0;NA;1;kredyt ratalny;400;400;0;3;591;1;2
7872;7872;2017-06-20;1;0;0;;NA;NA;0;3;577;97;4
7873;7873;2017-09-27;1;6260;0;;600;NA;0;2;103;6;14
7874;7874;2017-10-01;1;5550;0;;NA;NA;0;3;625;5;2
7875;7875;2017-05-16;1;4710;0;;NA;NA;0;2;122;4;3
7876;7876;2017-12-17;1;2020;0;;NA;NA;0;2;76;2;3
7877;7877;2017-03-14;1;7060;0;;NA;NA;1;1;217;7;5
7878;7878;2017-03-05;1;0;0;;NA;NA;0;2;80;1;1
7879;7879;2017-01-26;1;1930;0;;NA;NA;0;3;571;2;3
7880;7880;2017-10-02;1;220;0;;NA;NA;0;3;555;0;0
7881;7881;2017-02-19;1;4050;1;limit w koncie;2000;2000;1;1;54;5;15
7882;7882;2017-04-06;1;720;0;;NA;NA;0;2;289;1;2
7883;7883;2017-02-04;0;NA;1;kredyt ratalny;400;400;0;3;503;4;2
7884;7884;2017-08-30;1;2520;1;karta kredytowa;1200;1200;0;3;600;0;0
7885;7885;2017-07-15;0;NA;1;karta kredytowa;2200;2200;0;3;467;0;0
7886;7886;2017-08-28;1;0;0;;NA;NA;0;2;166;2;5
7887;7887;2017-09-30;0;NA;1;kredyt ratalny;1500;1350;0;2;34;11;0
7888;7888;2017-03-01;1;0;0;;NA;NA;0;4;569;1;0
7889;7889;2017-07-22;1;3080;0;;1000;NA;0;2;104;4;11
7890;7890;2017-05-03;0;NA;1;karta kredytowa;1000;1000;0;3;493;3;0
7891;7891;2017-08-31;1;0;0;;NA;NA;0;1;98;0;0
7892;7892;2017-08-30;1;1970;0;;NA;NA;0;3;697;4;1
7893;7893;2017-02-26;1;2530;0;;NA;NA;0;2;102;2;2
7894;7894;2017-03-08;0;NA;1;karta kredytowa;1600;1600;0;3;326;1;3
7895;7895;2017-06-26;1;4590;0;;NA;NA;0;3;506;4;5
7896;7896;2017-07-01;1;0;0;;NA;NA;1;2;84;8;0
7897;7897;2017-09-04;1;2520;0;;NA;NA;0;4;557;3;1
7898;7898;2017-03-14;1;5160;0;;NA;NA;1;2;168;4;1
7899;7899;2017-06-11;1;2860;0;;NA;NA;0;3;529;2;5
7900;7900;2017-11-19;1;1190;0;;NA;NA;0;3;382;2;11
7901;7901;2017-07-23;1;4070;1;kredyt ratalny;400;400;0;3;433;3;2
7902;7902;2017-01-06;1;1310;0;;NA;NA;0;2;166;1;3
7903;7903;2017-06-26;0;NA;1;karta kredytowa;1300;1300;0;3;510;0;0
7904;7904;2017-08-27;1;5660;0;;NA;NA;0;2;86;5;0
7905;7905;2017-10-21;1;1570;0;;NA;NA;0;1;171;13;1
7906;7906;2017-06-12;1;680;0;;NA;NA;0;3;705;1;53
7907;7907;2017-06-29;1;240;1;karta kredytowa;2200;2200;0;2;77;0;0
7908;7908;2017-10-02;1;4910;0;;NA;NA;1;2;88;8;2
7909;7909;2017-06-24;1;1600;1;kredyt ratalny;500;500;1;2;99;2;7
7910;7910;2017-01-27;1;6540;0;;NA;NA;0;2;267;7;1
7911;7911;2017-04-08;1;920;0;;900;NA;0;3;587;0;0
7912;7912;2017-10-12;0;NA;1;karta kredytowa;2200;2200;0;4;418;0;0
7913;7913;2017-01-30;0;NA;1;karta kredytowa;2900;2900;0;2;201;2;5
7914;7914;2017-03-04;1;5850;0;;NA;NA;1;1;121;6;5
7915;7915;2017-07-26;1;1590;0;;NA;NA;0;2;80;3;2
7916;7916;2017-06-26;1;3140;0;;NA;NA;0;1;291;2;1
7917;7917;2017-07-25;0;NA;1;karta kredytowa;1100;1100;0;3;566;1;2
7918;7918;2017-02-14;1;3030;0;;NA;NA;0;3;494;5;3
7919;7919;2017-06-02;1;0;0;;NA;NA;0;3;548;0;0
7920;7920;2017-07-26;0;NA;1;karta kredytowa;2400;2400;1;3;496;2;2
7921;7921;2017-06-10;0;NA;1;karta kredytowa;2300;2300;1;1;131;1;2
7922;7922;2017-03-24;1;3390;0;;NA;NA;0;3;359;2;4
7923;7923;2017-04-20;1;0;0;;NA;NA;0;2;82;0;0
7924;7924;2017-09-09;0;NA;1;kredyt ratalny;600;600;0;3;588;1;1
7925;7925;2017-01-04;1;6220;0;;NA;NA;0;2;399;5;5
7926;7926;2017-03-21;1;0;0;;NA;NA;0;2;109;0;0
7927;7927;2017-04-16;1;3790;0;;NA;NA;0;3;445;3;0
7928;7928;2017-02-24;1;0;0;;NA;NA;0;2;6;0;0
7929;7929;2017-10-01;1;5840;0;;NA;NA;0;3;502;5;3
7930;7930;2017-10-15;1;4150;1;limit w koncie;1600;1600;0;3;365;5;5
7931;7931;2017-09-19;0;NA;1;karta kredytowa;2100;2100;1;1;337;0;0
7932;7932;2017-12-21;0;NA;1;kredyt ratalny;600;600;0;3;687;0;0
7933;7933;2017-08-27;1;4930;0;;NA;NA;0;3;596;3;1
7934;7934;2017-09-14;1;2710;1;kredyt ratalny;700;700;1;2;166;1;1
7935;7935;2017-03-28;0;NA;1;kredyt ratalny;800;800;0;2;101;1;5
7936;7936;2017-09-24;1;2710;1;karta kredytowa;3400;3400;0;2;45;3;2
7937;7937;2017-04-20;1;3340;0;;NA;NA;0;3;597;5;1
7938;7938;2017-10-29;0;NA;1;karta kredytowa;6900;6900;1;1;204;0;0
7939;7939;2017-09-21;1;4920;0;;NA;NA;0;3;528;6;1
7940;7940;2017-07-09;0;NA;1;kredyt ratalny;300;300;0;2;213;0;0
7941;7941;2017-11-14;0;NA;1;karta kredytowa;2100;2100;0;3;498;0;0
7942;7942;2017-01-18;1;3000;0;;NA;NA;1;2;82;2;2
7943;7943;2017-03-11;1;0;0;;NA;NA;0;1;27;0;0
7944;7944;2017-12-22;1;380;0;;NA;NA;0;1;353;1;9
7945;7945;2017-08-14;0;NA;1;karta kredytowa;3500;2800;0;3;615;0;0
7946;7946;2017-12-30;1;3530;1;kredyt ratalny;500;500;0;4;439;5;2
7947;7947;2017-01-15;1;4980;1;limit w koncie;1300;1300;0;2;132;5;8
7948;7948;2017-06-08;1;0;0;;NA;NA;0;2;72;2;3
7949;7949;2017-12-07;1;2960;0;;NA;NA;0;3;569;1;0
7950;7950;2017-10-02;1;1080;1;limit w koncie;3100;3100;0;3;661;2;3
7951;7951;2017-05-17;1;4430;1;karta kredytowa;1500;1500;1;2;140;2;3
7952;7952;2017-07-17;0;NA;1;kredyt ratalny;400;400;0;4;572;6;1
7953;7953;2017-04-17;1;9680;0;;NA;NA;0;3;457;9;5
7954;7954;2017-09-28;0;NA;1;kredyt ratalny;600;600;0;3;568;11;1
7955;7955;2017-12-31;1;0;0;;NA;NA;0;1;65;0;0
7956;7956;2017-03-14;1;4400;1;karta kredytowa;3500;3500;1;1;108;3;0
7957;7957;2017-07-13;0;NA;1;karta kredytowa;1900;1900;0;3;531;0;0
7958;7958;2017-11-08;1;0;1;kredyt ratalny;400;400;1;2;53;13;5
7959;7959;2017-08-16;1;4240;0;;NA;NA;0;1;49;4;6
7960;7960;2017-07-28;1;2030;0;;NA;NA;0;2;86;3;3
7961;7961;2017-01-16;1;7650;0;;NA;NA;1;1;123;8;0
7962;7962;2017-05-01;1;2060;0;;NA;NA;0;3;675;0;0
7963;7963;2017-11-23;1;0;0;;NA;NA;0;3;527;13;2
7964;7964;2017-04-21;1;8310;0;;NA;NA;1;2;167;10;13
7965;7965;2017-05-30;1;3160;1;kredyt ratalny;400;400;0;3;540;3;15
7966;7966;2017-08-23;1;0;0;;NA;NA;0;2;15;0;0
7967;7967;2017-12-13;1;0;1;limit w koncie;2500;2500;0;3;570;0;0
7968;7968;2017-12-28;1;160;0;;NA;NA;0;4;370;8;12
7969;7969;2017-01-24;1;5360;0;;NA;NA;0;3;565;5;1
7970;7970;2017-06-22;1;3000;0;;NA;NA;0;3;575;3;1
7971;7971;2017-12-02;1;2120;0;;NA;NA;0;1;131;2;2
7972;7972;2017-11-30;1;3150;0;;NA;NA;0;2;134;2;3
7973;7973;2017-09-16;1;940;0;;NA;NA;0;2;185;1;5
7974;7974;2017-01-14;1;1430;0;;NA;NA;0;4;631;1;10
7975;7975;2017-01-21;0;NA;1;kredyt ratalny;600;600;0;4;564;1;1
7976;7976;2017-03-13;1;1250;1;karta kredytowa;4500;4500;0;3;669;14;3
7977;7977;2017-10-02;1;600;0;;NA;NA;0;2;23;0;0
7978;7978;2017-07-18;0;NA;1;kredyt ratalny;1800;1620;0;1;71;0;0
7979;7979;2017-06-05;1;0;0;;NA;NA;0;2;46;0;0
7980;7980;2017-06-26;1;5020;0;;NA;NA;0;1;205;4;5
7981;7981;2017-01-04;1;0;1;limit w koncie;1000;1000;0;2;157;5;1
7982;7982;2017-09-01;1;0;0;;NA;NA;0;2;155;0;0
7983;7983;2017-09-26;1;4860;0;;NA;NA;1;1;136;5;2
7984;7984;2017-01-31;1;970;1;limit w koncie;2900;2900;0;2;121;1;3
7985;7985;2017-06-22;1;5320;0;;NA;NA;1;1;221;6;3
7986;7986;2017-03-23;0;NA;1;karta kredytowa;1700;1700;1;1;186;2;68
7987;7987;2017-11-13;1;6680;1;limit w koncie;1000;1000;1;1;103;7;2
7988;7988;2017-01-09;1;5920;0;;NA;NA;0;4;550;5;2
7989;7989;2017-12-08;0;NA;1;karta kredytowa;1500;1500;0;1;137;24;1
7990;7990;2017-02-01;1;2160;0;;NA;NA;0;2;8;3;23
7991;7991;2017-10-26;1;1440;0;;NA;NA;0;3;438;1;2
7992;7992;2017-09-03;0;NA;1;kredyt ratalny;500;500;0;3;428;1;0
7993;7993;2017-04-17;1;7320;0;;NA;NA;0;3;566;8;5
7994;7994;2017-04-29;1;0;1;limit w koncie;2100;2100;0;3;547;0;0
7995;7995;2017-08-09;1;0;0;;NA;NA;1;2;59;2;3
7996;7996;2017-08-30;1;2510;0;;NA;NA;0;4;488;2;5
7997;7997;2017-02-06;1;0;1;kredyt ratalny;400;400;0;4;610;0;0
7998;7998;2017-08-15;1;1450;0;;NA;NA;1;2;149;1;5
7999;7999;2017-02-08;1;3660;1;limit w koncie;2900;2900;0;3;664;1;2
8000;8000;2017-11-13;1;0;0;;400;NA;0;2;325;3;3
8001;8001;2017-03-31;1;2850;0;;NA;NA;0;1;26;3;0
8002;8002;2017-02-18;1;660;0;;NA;NA;0;2;15;3;4
8003;8003;2017-12-14;1;2390;0;;NA;NA;0;3;520;3;4
8004;8004;2017-01-13;1;250;0;;NA;NA;0;2;54;15;2
8005;8005;2017-06-17;0;NA;1;karta kredytowa;5500;5500;0;2;127;0;0
8006;8006;2017-05-30;1;9570;0;;NA;NA;0;1;181;9;5
8007;8007;2017-09-26;1;0;0;;2500;NA;0;2;12;3;0
8008;8008;2017-01-22;0;NA;1;karta kredytowa;1200;1200;0;3;553;0;0
8009;8009;2017-10-13;0;NA;1;karta kredytowa;1800;1800;0;4;500;0;0
8010;8010;2017-01-17;1;4470;1;kredyt ratalny;900;900;0;3;371;4;6
8011;8011;2017-09-14;1;2270;0;;900;NA;0;3;483;2;4
8012;8012;2017-10-28;1;1000;1;kredyt ratalny;600;600;1;1;52;3;1
8013;8013;2017-11-28;1;3550;1;karta kredytowa;5000;5000;1;2;79;4;28
8014;8014;2017-02-28;1;3000;0;;NA;NA;1;1;214;2;6
8015;8015;2017-07-26;0;NA;1;karta kredytowa;3400;3400;0;2;46;0;0
8016;8016;2017-11-23;1;540;0;;NA;NA;0;3;534;0;0
8017;8017;2017-02-08;1;1770;0;;NA;NA;1;1;103;2;34
8018;8018;2017-01-24;0;NA;1;kredyt ratalny;1300;1040;0;3;506;0;0
8019;8019;2017-07-30;1;0;0;;NA;NA;0;2;160;0;0
8020;8020;2017-05-22;1;0;0;;NA;NA;0;2;23;6;1
8021;8021;2017-09-13;1;5820;0;;NA;NA;0;2;255;6;3
8022;8022;2017-03-24;1;6750;0;;NA;NA;0;3;516;7;2
8023;8023;2017-06-13;0;NA;1;kredyt ratalny;300;300;0;1;189;2;4
8024;8024;2017-11-01;1;4740;0;;NA;NA;1;2;162;4;1
8025;8025;2017-07-11;1;1470;0;;NA;NA;0;2;90;1;3
8026;8026;2017-02-17;1;7740;0;;1900;NA;0;2;193;9;11
8027;8027;2017-12-12;0;NA;1;kredyt ratalny;800;800;0;2;52;3;0
8028;8028;2017-01-09;1;5540;0;;NA;NA;0;3;444;4;9
8029;8029;2017-01-27;1;0;0;;NA;NA;0;2;122;0;0
8030;8030;2017-12-11;1;4110;0;;400;NA;0;3;622;3;3
8031;8031;2017-06-17;1;4460;0;;NA;NA;1;2;21;5;3
8032;8032;2017-12-18;1;0;0;;NA;NA;1;2;245;6;58
8033;8033;2017-06-04;1;0;0;;NA;NA;0;4;694;0;0
8034;8034;2017-01-12;0;NA;1;karta kredytowa;3300;3300;0;3;495;7;1
8035;8035;2017-11-21;1;5780;0;;NA;NA;0;2;75;6;10
8036;8036;2017-06-07;1;0;0;;NA;NA;0;3;531;0;0
8037;8037;2017-06-27;1;1460;0;;500;NA;0;4;521;1;1
8038;8038;2017-01-27;1;1730;0;;NA;NA;0;2;146;1;6
8039;8039;2017-01-29;1;0;0;;NA;NA;1;2;254;0;0
8040;8040;2017-09-08;1;7600;0;;NA;NA;0;1;144;8;3
8041;8041;2017-09-10;1;2490;0;;NA;NA;0;3;585;3;1
8042;8042;2017-03-26;1;0;1;karta kredytowa;1000;1000;0;3;431;0;0
8043;8043;2017-12-31;0;NA;1;kredyt ratalny;2400;2160;0;3;407;44;10
8044;8044;2017-12-13;1;550;0;;NA;NA;0;4;646;1;1
8045;8045;2017-11-07;1;800;0;;NA;NA;0;3;535;0;0
8046;8046;2017-07-17;0;NA;1;karta kredytowa;2000;2000;0;2;160;3;13
8047;8047;2017-01-26;1;0;0;;NA;NA;0;2;7;0;0
8048;8048;2017-08-05;1;3920;0;;NA;NA;0;3;542;3;30
8049;8049;2017-08-06;1;5810;1;kredyt ratalny;800;800;0;1;67;5;5
8050;8050;2017-01-10;0;NA;1;kredyt ratalny;600;600;0;3;599;0;0
8051;8051;2017-09-28;0;NA;1;karta kredytowa;10300;10300;0;2;37;0;0
8052;8052;2017-01-02;1;0;1;karta kredytowa;2300;2300;0;3;557;0;0
8053;8053;2017-10-20;1;3950;0;;NA;NA;0;2;42;4;1
8054;8054;2017-06-18;0;NA;1;karta kredytowa;1300;1300;1;2;89;2;20
8055;8055;2017-11-27;1;0;0;;NA;NA;0;2;52;0;0
8056;8056;2017-07-21;1;0;0;;2200;NA;1;1;38;5;2
8057;8057;2017-02-07;1;1690;0;;NA;NA;1;2;108;2;3
8058;8058;2017-07-15;1;740;0;;NA;NA;0;3;429;0;0
8059;8059;2017-04-17;1;2550;0;;NA;NA;0;3;459;1;1
8060;8060;2017-08-07;1;0;0;;NA;NA;0;1;95;2;8
8061;8061;2017-12-08;1;0;1;limit w koncie;1400;1400;0;1;45;101;1
8062;8062;2017-01-14;0;NA;1;kredyt ratalny;1100;880;0;3;589;8;13
8063;8063;2017-05-31;1;1430;0;;NA;NA;0;3;601;1;0
8064;8064;2017-10-14;1;4860;0;;NA;NA;0;3;501;3;3
8065;8065;2017-09-19;0;NA;1;karta kredytowa;1900;1900;0;2;138;1;1
8066;8066;2017-04-18;1;980;1;kredyt ratalny;3600;3240;0;3;584;1;95
8067;8067;2017-09-07;0;NA;1;karta kredytowa;1000;1000;1;2;362;0;0
8068;8068;2017-01-26;1;790;1;kredyt ratalny;500;500;0;3;442;1;4
8069;8069;2017-08-25;1;2130;0;;NA;NA;0;2;126;0;0
8070;8070;2017-01-04;1;0;0;;NA;NA;0;2;122;7;11
8071;8071;2017-02-12;1;4950;0;;NA;NA;0;3;515;5;4
8072;8072;2017-03-11;1;3000;0;;NA;NA;0;3;469;2;4
8073;8073;2017-06-09;1;4450;0;;NA;NA;0;1;86;4;6
8074;8074;2017-10-19;1;860;1;limit w koncie;1000;1000;0;1;85;10;4
8075;8075;2017-04-04;1;40;0;;NA;NA;1;2;72;3;6
8076;8076;2017-07-08;0;NA;1;kredyt ratalny;500;500;0;3;544;1;4
8077;8077;2017-07-11;0;NA;1;kredyt ratalny;900;900;0;3;539;2;4
8078;8078;2017-12-17;1;6360;0;;NA;NA;1;2;6;6;2
8079;8079;2017-12-26;1;1250;0;;NA;NA;0;1;68;1;2
8080;8080;2017-07-09;1;930;1;kredyt ratalny;900;900;0;3;444;0;0
8081;8081;2017-09-05;1;1170;0;;NA;NA;0;3;457;1;4
8082;8082;2017-09-29;1;3610;1;kredyt ratalny;500;500;0;2;24;5;7
8083;8083;2017-06-14;0;NA;1;karta kredytowa;2900;2900;0;1;182;0;0
8084;8084;2017-06-27;1;2410;0;;NA;NA;0;3;476;3;4
8085;8085;2017-03-03;0;NA;1;kredyt ratalny;1400;1260;0;3;612;1;16
8086;8086;2017-01-02;1;3620;1;karta kredytowa;2600;2600;0;3;410;2;0
8087;8087;2017-09-19;1;3610;1;karta kredytowa;3500;3500;0;3;468;3;3
8088;8088;2017-08-26;1;0;0;;1300;NA;1;2;86;4;6
8089;8089;2017-06-23;1;330;0;;NA;NA;0;2;9;2;6
8090;8090;2017-10-13;1;0;0;;NA;NA;0;3;451;0;0
8091;8091;2017-01-04;0;NA;1;karta kredytowa;2200;2200;0;2;8;0;0
8092;8092;2017-06-04;1;0;0;;NA;NA;0;2;104;10;4
